ID,Text
32_UK_DocO_Overheating,1.8  Buildings or parts of buildings with no crossventilation should not exceed the maximum glazing areas in Table 1.2.
33_UK_DocO_Overheating,Shading should be provided by one of the following means.
34_UK_DocO_Overheating,External shutters with means of ventilation.
35_UK_DocO_Overheating,Removing excess heat.
36_UK_DocO_Overheating,1.10  Buildings or parts of buildings with crossventilation should equal or exceed the minimum free areas in Table 1.3.
37_UK_DocO_Overheating,1.11  Buildings or parts of buildings with no crossventilation should equal or exceed the minimum free areas in Table 1.4.
38_UK_DocO_Overheating,1.12  Openings should be designed to achieve the free areas in paragraphs 1.10 and 1.11.
39_UK_DocO_Overheating,The equivalent area of the opening should meet or exceed the free area of the opening.
40_UK_DocO_Overheating,The equivalent area of the opening should be assessed by either of the following means.
41_UK_DocO_Overheating,Calculation using Appendix D.NOTE: A system for purge ventilation should be provided in each habitable room to demonstrate compliance with Part F of the Building Regulations.
42_UK_DocO_Overheating,"When following this simplified method, applying the guidance in paragraphs 1.10 to 1.12 will usually result in free areas that exceed the free areas in Approved Document F, Volume 1: Dwellings."
43_UK_DocO_Overheating,1.13  The simplified method is not suitable for buildings with more than one residential unit which use a communal heating or hot water system with significant amounts of horizontal heating or hot water distribution pipework.
44_UK_DocO_Overheating,Main distribution routes should be through vertical risers to minimise heat gains into common spaces.
45_UK_DocO_Overheating,Dynamic thermal modelling method.
46_UK_DocO_Overheating,"2.3  To demonstrate compliance using the dynamic thermal modelling method, all of the following guidance should be followed."
47_UK_DocO_Overheating,2.4  The building control body should be provided with a report that demonstrates that the residential building passes CIBSEs TM59 assessment of overheating.
48_UK_DocO_Overheating,These limits should be applied when following the guidance in CIBSEs TM59.
49_UK_DocO_Overheating,"When a room is occupied during the day (8am to 11pm), openings should be modelled to do all of the following."
50_UK_DocO_Overheating,Start to open when the internal temperature exceeds 22C.
51_UK_DocO_Overheating,Be fully open when the internal temperature exceeds 26C.
52_UK_DocO_Overheating,"At night (11pm to 8am), openings should be modelled as fully open if both of the following apply."
53_UK_DocO_Overheating,The internal temperature exceeds 23C at 11pm.
54_UK_DocO_Overheating,"In the day, windows, patio doors and balcony doors should be modelled as open, if this can be done securely, following the guidance in paragraph 3.7 below."
55_UK_DocO_Overheating,"At night, windows, patio doors and balcony doors should be modelled as closed."
56_UK_DocO_Overheating,"d.  An entrance door should be included, which should be shut all the time."
57_UK_DocO_Overheating,Acceptable strategies for reducing overheating risk.
58_UK_DocO_Overheating,Limiting solar gains.
59_UK_DocO_Overheating,2.7  Solar gains in summer should be limited by any of the following means.
60_UK_DocO_Overheating,Removing excess heat.
61_UK_DocO_Overheating,2.10  Excess heat should be removed from the residential building by any of the following means.
62_UK_DocO_Overheating,d.  A mechanical cooling system.
63_UK_DocO_Overheating,2.11  The building should be constructed to meet requirement O1 using passive means as far as reasonably practicable.
64_UK_DocO_Overheating,It should be demonstrated to the building control body that all practicable passive means of limiting unwanted solar gains and removing excess heat have been used first before adopting mechanical cooling.
65_UK_DocO_Overheating,NOTE: Any method to reduce overheating risk in residential buildings must comply with all other parts of the Building Regulations.
66_UK_DocO_Overheating,"Particular attention should be paid to the requirements of Part F and the guidance in Approved Document F, Volume 1: Dwellings on noise and maintenance."
67_UK_DocO_Overheating,NOTE: A system for purge ventilation should be provided in each habitable room to demonstrate compliance with Part F of the Building Regulations.
68_UK_DocO_Overheating,"The guidance in Section 1 of Approved Document F, Volume 1: Dwellings should be followed for the minimum standards for purge ventilation."
69_UK_DocO_Overheating,"A larger amount of purge ventilation may be required than that in Approved Document F, Volume 1: Dwellings in order to satisfy requirement O1 on providing an adequate means to remove excess heat from the indoor environment."
70_UK_DocO_Overheating,Limits on application.
71_UK_DocO_Overheating,Requirement.
72_UK_DocO_Overheating,O1 Overheating mitigation.
73_UK_DocO_Overheating,"Reasonable provision must be made in respect of a dwelling, institution or any other building containing one or more rooms for residential purposes, other than a room in a hotel (residences) to(a)  limit unwanted solar gains in summer;(b)   provide an adequate means to remove heat from the indoor environment."
74_UK_DocO_Overheating,"(2) In meeting the obligations in paragraph (1)(a) account must be taken of the safety of any occupant, and their reasonable enjoyment of the residence; and(b) mechanical cooling may only be used where insufficient heat is capable of being removed from the indoor environment without it."
75_UK_DocO_Overheating,"In such cases, dynamic thermal modelling should be used."
76_UK_DocO_Overheating,3.3  Windows are likely to be closed during sleeping hours if noise within bedrooms exceeds the following limits.
77_UK_DocO_Overheating,"55dB LAFmax, more than 10 times a night (between 11pm and 7am)."
78_UK_DocO_Overheating,"3.4  Where insitu noise measurements are used as evidence that these limits are not exceeded, measurements should be taken in accordance with the Association of Noise Consultants Measurement of Sound Levels in Buildings with the overheating mitigation strategy in use."
79_UK_DocO_Overheating,Pollution.
80_UK_DocO_Overheating,3.5  Buildings located near to significant local pollution sources should be designed to minimise  the intake of external air pollutants.
81_UK_DocO_Overheating,Security.
82_UK_DocO_Overheating,"3.6  When determining the free area available for ventilation during sleeping hours, only the proportion of openings that can be opened securely should be considered to provide useful ventilation."
83_UK_DocO_Overheating,Only the proportion of openings which can be opened with a very low risk of occupants falling from height should be considered to form part of the overheating mitigation strategy.
84_UK_DocO_Overheating,Window handles on windows that open outwards are not more than 650mm from the inside face of the wall when the window is at its maximum openable angle.
85_UK_DocO_Overheating,Guarding should be sized to prevent the passage of a 100mm sphere.
86_UK_DocO_Overheating,"3.10  Guarding for large openings could include, but is not limited to, either of the following."
87_UK_DocO_Overheating,c.  Any looped cords must be fitted with child safety devices.
88_UK_DocO_Overheating,"(2)   The person carrying out the work must, not later than five days after the work has been completed, give sufficient information to the owner about the provision made in accordance with Part O so that the systems in place further to Part O can be operated in such a manner as to protect against overheating."
89_UK_DocO_Overheating,Intention.
90_UK_DocO_Overheating,"When a new residential building is erected, information about the building must be given to the owner of the building to allow them to use the overheating mitigation strategy effectively."
91_UK_DocO_Overheating,Section 4: Providing information.
92_UK_DocO_Overheating,4.1  Sufficient information about the overheating mitigation strategy and its maintenance requirements must be given to owners so that it can be used effectively.
93_UK_DocO_Overheating,"The information should be provided in a clear manner, for a nontechnical audience."
94_UK_DocO_Overheating,"4.2 The following information should be provided, where relevant."
95_UK_DocO_Overheating,d. The time of day that different parts of the strategy should be used.
96_UK_DocO_Overheating,"For example, the shutters should be used in the day and the windows opened only when it is cooler outside."
97_UK_DocO_Overheating,e.  The time of year when the strategy should be used.
98_UK_DocO_Overheating,Home User Guide.
99_UK_DocO_Overheating,"4.3 A Home User Guide should be provided for new dwellings as described in Section 9 of Approved Document L, Volume 1: Dwellings."
100_UK_DocO_Overheating,The information in paragraph 4.2 should be provided in this section of the Home User Guide.
101_UK_DocO_Overheating,"Where the system provides more than one function, the owner should be informed of each separate function."
102_UK_DocO_Overheating,A window within 2m vertically of a flat or sloping roof (with a pitch of less than 30 degrees) that is within 3.5m of ground level.
103_UK_DocO_Overheating,"Where a room serves more than one activity, e.g."
104_UK_DocO_Overheating,"open-plan kitchen and living room, the area with the largest glazing area should be assessed and the room area calculated based on a room depth no greater than 4.5m from the glazed façade."
105_UK_DocO_Overheating,Passive means Any means of cooling a building which is not mechanical cooling (e.g.
106_UK_DocO_Overheating,airconditioning).
107_UK_DocO_Overheating,Openable windows or mechanical ventilation fans are considered to be passive means of cooling.
108_UK_DocO_Overheating,B2 All three parts of the compliance checklist should be completed.
109_UK_DocO_Overheating,The relevant parts of Part 2 and 3 should be signed by a person who is competent to design the residential building.
110_UK_DocO_Overheating,"C2 This appendix should be used with the simplified method to categorise residential buildings, following paragraph 1.3."
111_UK_DocO_Overheating,"To use the tables for bottom and top hung windows, the h and w should be reversed."
112_UK_DocO_Overheating,"Each of the two sections of the centrally hinged window should be assessed as a single side, bottom or top hung window."
113_UK_DocO_Overheating,"The opening should be assessed using Table D9, assuming an opening angle of  90 degrees."
